blamemerge_blamegetEffort_std;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_50%;blame_merge_blame_getVolume_max;Volume;blame_merge_blame_getLength_min;blamemerge_blamegetLength_mean;FileLength_mean;MethodLength_min;TotalNumberOfOperators;blamemerge_blamegetVolume_std;blamemerge_blamegetLength_std;MethodLength_std;blamemerge_blamegetVolume_count;blamemerge_blamegetVocabulary_max;blame_merge_blame_getEffort_count;Vocabulary;blame_merge_blame_getEffort_std;AnonymousInnerClassLength_min;blame_merge_blame_getVolume_count;blame_merge_blame_getVocabulary_std;AnonymousInnerClassLength_mean;MethodLength_max;Bugged;AnonymousInnerClassLength_25%;FileLength_min;FileLength_std;blamemerge_blamegetLength_count;blame_merge_blame_getVocabulary_count;NumberOfDistinctOperands;blame_merge_blame_getDifficulty_std;blamemerge_blamegetDifficulty_max;MethodLength_75%;FileLength_max;blame_merge_blame_getVocabulary_mean;Effort;blame_merge_blame_getDifficulty_count;MethodLength_50%;blame_merge_blame_getDifficulty_mean;NumberOfDistinctOperators;MethodLength_mean;FileLength_count;blame_merge_blame_getVolume_mean;blame_merge_blame_getVolume_min;AnonymousInnerClassLength_75%;blamemerge_blamegetLength_max;Difficulty;blame_merge_blame_getLength_count;blame_merge_blame_getEffort_mean;blamemerge_blamegetEffort_mean;AnonymousInnerClassLength_count;blamemerge_blamegetVolume_max;blame_merge_blame_getLength_max;blame_merge_blame_getLength_std;MethodLength_25%;blamemerge_blamegetDifficulty_mean;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVolume_std;MethodLength_count;blame_merge_blame_getDifficulty_min;blame_merge_blame_getVocabulary_max;Length;blamemerge_blamegetVocabulary_count;FileLength_50%;blamemerge_blamegetVocabulary_std;blamemerge_blamegetEffort_max;blame_merge_blame_getVocabulary_min;TotalNumberOfOperands;FileLength_75%;blame_merge_blame_getLength_mean;AnonymousInnerClassLength_std;blame_merge_blame_getEffort_min;AnonymousInnerClassLength_max;FileLength_25%;blame_merge_blame_getEffort_max;blame_merge_blame_getDifficulty_max;blamemerge_blamegetDifficulty_count;blamemerge_blamegetEffort_count;blamemerge_blamegetVolume_mean
83.34427454669087;1.1501493110641754;0.0;0.0;938.0466628526456;0.0;1.7912087912087913;91.0;15.0;94.0;15.542547464915746;4.303787694878608;0.0;91.0;15.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;15.0;False;0.0;91.0;0.0;91.0;0.0;34.0;0.0;6.285714285714287;15.0;91.0;0.0;19036.82933436251;0.0;15.0;0.0;20.0;15.0;1.0;0.0;0.0;0.0;26.0;20.294117647058822;0.0;0.0;18.779197650009728;1.0;101.57915548582147;0.0;0.0;15.0;0.4574568288854003;1.5054945054945057;0.0;1.0;0.0;0.0;163.0;91.0;91.0;3.1915639717982454;638.4975487680208;0.0;69.0;91.0;0.0;0.0;0.0;0.0;91.0;0.0;0.0;91.0;91.0;5.217491000990564
187.4527914440513;2.475601188058897;0.0;0.0;24607.814359456617;0.0;6.3071253071253075;181.33333333333331;3.0;2093.0;33.59976452637757;9.554351460166057;48.95235779136009;814.0;18.0;0.0;186.0;0.0;0.0;0.0;0.0;0.0;95.0;True;0.0;0.0;314.07854643915636;814.0;0.0;141.0;0.0;16.0;86.5;544.0;0.0;4598258.076849527;0.0;78.0;0.0;45.0;58.66666666666666;3.0;0.0;0.0;0.0;52.0;186.8617021276596;0.0;0.0;86.81580477561745;3.0;203.15831097164292;0.0;0.0;40.5;1.5469038844038845;4.3525798525798525;0.0;3.0;0.0;0.0;3264.0;814.0;0.0;5.578447541835502;1217.2512005538479;0.0;1171.0;272.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;814.0;814.0;20.69283778246117
26.981049146333376;0.7290859219791332;0.0;0.0;546.9926033910398;0.0;1.0396039603960396;0.0;0.0;58.0;10.221766382956757;3.1525253118070533;0.0;101.0;11.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;101.0;0.0;22.0;0.0;3.75;0.0;0.0;0.0;8764.313304333706;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0;16.022727272727273;0.0;0.0;7.522063679390372;0.0;51.89147427955947;0.0;0.0;0.0;0.2219471947194719;0.8910891089108911;0.0;0.0;0.0;0.0;105.0;101.0;0.0;2.637805868895624;137.0295339141037;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.0;101.0;3.1510504946549247
25.600741971522282;0.6923367544456949;0.0;0.0;551.0323889115764;0.0;0.9292035398230089;0.0;0.0;58.0;9.707759779336929;2.9961785606218823;0.0;113.0;11.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;113.0;0.0;22.0;0.0;3.75;0.0;0.0;0.0;9417.644465034216;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;15.0;17.09090909090909;0.0;0.0;6.723260456800244;0.0;51.89147427955947;0.0;0.0;0.0;0.19837758112094392;0.7964601769911505;0.0;0.0;0.0;0.0;105.0;113.0;0.0;2.507699899578576;137.0295339141037;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.0;113.0;2.8164256633641367
120.91645862633275;1.6170555124270152;0.0;0.0;24260.916873544902;0.0;2.939824945295405;37.38095238095238;3.0;1911.0;25.711332990048884;6.961673981290331;18.291814458671844;1828.0;21.0;0.0;295.0;0.0;0.0;0.0;0.0;0.0;70.0;True;0.0;0.0;171.301043835254;1828.0;0.0;247.0;0.0;16.0;6.0;785.0;0.0;2465773.5109047415;0.0;3.0;0.0;48.0;10.761904761904765;21.0;0.0;0.0;0.0;52.0;101.63562753036436;0.0;0.0;34.624350992219604;21.0;203.15831097164292;0.0;0.0;3.0;0.7125525322598627;2.2171772428884027;0.0;21.0;0.0;0.0;2957.0;1828.0;0.0;4.118043428966416;1709.669250591348;0.0;1046.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1828.0;1828.0;9.454300458630856
12.863899719638246;0.3495430227421044;0.0;0.0;546.9926033910398;0.0;0.2243589743589744;0.0;0.0;58.0;4.904847653083603;1.5203419454296387;0.0;468.0;11.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;468.0;0.0;22.0;0.0;3.75;0.0;0.0;0.0;8764.313304333706;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;15.0;16.022727272727273;0.0;0.0;1.6233513496120249;0.0;51.89147427955947;0.0;0.0;0.0;0.04789886039886039;0.19230769230769232;0.0;0.0;0.0;0.0;105.0;468.0;0.0;1.2746014262956895;137.0295339141037;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;468.0;0.6800344016242467
12.704276845079491;0.3452180182416449;0.0;0.0;551.0323889115764;0.0;0.21875;0.0;0.0;58.0;4.844185411224127;1.5015866695252835;0.0;480.0;11.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;480.0;0.0;22.0;0.0;3.75;0.0;0.0;0.0;9417.644465034216;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;15.0;17.09090909090909;0.0;0.0;1.5827675658717242;0.0;51.89147427955947;0.0;0.0;0.0;0.04670138888888888;0.1875;0.0;0.0;0.0;0.0;105.0;480.0;0.0;1.2588932077660515;137.0295339141037;0.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.0;480.0;0.6630335415836405
92.930316637764;1.3577087024521115;0.0;0.0;10817.327843028146;0.0;2.9640221402214024;23.782608695652176;0.0;883.0;19.629257049742094;5.413774441725528;4.1441420153607496;1084.0;22.0;0.0;163.0;0.0;0.0;0.0;0.0;0.0;12.0;False;0.0;0.0;114.05738448921991;1084.0;0.0;117.0;0.0;7.3125;10.5;547.0;0.0;1252498.6349530108;0.0;6.0;0.0;46.0;6.086956521739131;23.0;0.0;0.0;0.0;36.0;115.78632478632478;0.0;0.0;31.568546249088282;23.0;147.14866228501225;0.0;0.0;3.0;0.7398562423124231;2.4806273062730626;0.0;23.0;0.0;0.0;1472.0;1084.0;0.0;4.137591242092501;1076.0245929591522;0.0;589.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1084.0;1084.0;9.296274573496039
92.930316637764;1.3577087024521115;0.0;0.0;10817.327843028146;0.0;2.9640221402214024;0.0;0.0;883.0;19.629257049742094;5.413774441725528;0.0;1084.0;22.0;0.0;163.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1084.0;0.0;117.0;0.0;7.3125;0.0;0.0;0.0;1252498.6349530108;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;36.0;115.78632478632478;0.0;0.0;31.568546249088282;0.0;147.14866228501225;0.0;0.0;0.0;0.7398562423124231;2.4806273062730626;0.0;0.0;0.0;0.0;1472.0;1084.0;0.0;4.137591242092501;1076.0245929591522;0.0;589.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1084.0;1084.0;9.296274573496039
65.07873149719957;1.3254516034129509;0.0;0.0;3941.262118870014;0.0;3.6512345679012346;30.142857142857146;2.0;350.0;18.709376578289696;5.353043608126517;14.372592966177974;324.0;16.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;42.0;False;0.0;0.0;79.75050380494693;324.0;0.0;68.0;0.0;8.75;15.5;211.0;0.0;254124.46706155266;0.0;8.0;0.0;37.0;12.714285714285715;7.0;0.0;0.0;0.0;21.0;64.47794117647061;0.0;0.0;30.54273023484673;7.0;84.0;0.0;0.0;3.0;0.8142618312757202;3.1512345679012346;0.0;7.0;0.0;0.0;587.0;324.0;0.0;4.428163980931734;666.2871113600808;0.0;237.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;324.0;324.0;11.42231164460401
70.63740132788172;1.338065155706543;0.0;0.0;2994.295855384124;0.0;3.9956521739130433;29.33333333333333;3.0;285.0;19.87337350955509;5.687262889984844;5.269408568963566;230.0;17.0;0.0;79.0;0.0;0.0;0.0;0.0;0.0;16.0;False;0.0;0.0;71.85169912163987;230.0;0.0;51.0;0.0;8.75;11.75;176.0;0.0;156173.0779474857;0.0;6.5;0.0;28.0;8.166666666666666;6.0;0.0;0.0;0.0;21.0;52.15686274509804;0.0;0.0;33.292926504904344;6.0;85.83671966625714;0.0;0.0;4.25;0.8552536231884057;3.382608695652174;0.0;6.0;0.0;0.0;475.0;230.0;0.0;4.638141866870464;666.2871113600808;0.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;230.0;12.84055476175564
154.6600906745287;1.7783340321735015;0.0;0.0;6489.03035707702;0.0;3.259136212624585;27.363636363636363;3.0;631.0;22.79853407313404;5.952530939417082;8.060002255808392;301.0;20.0;0.0;98.0;0.0;0.0;0.0;0.0;0.0;21.0;False;0.0;0.0;90.75491471790686;301.0;0.0;64.0;0.0;9.0;19.0;301.0;0.0;603277.0410095042;0.0;6.0;0.0;34.0;10.818181818181818;11.0;0.0;0.0;0.0;30.0;92.96875;0.0;0.0;48.18169982693581;11.0;129.6578428466209;0.0;0.0;3.0;0.8772148394241418;2.7308970099667773;0.0;11.0;0.0;0.0;981.0;301.0;0.0;4.692974414948124;1166.920585619588;0.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;301.0;301.0;10.726055988813194
65.15980275349628;1.2412060406586514;0.0;0.0;1104.938400415386;0.0;2.430379746835444;79.0;29.0;120.0;17.377905353225575;4.9940568378921535;0.0;79.0;14.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;29.0;False;0.0;79.0;0.0;79.0;0.0;29.0;0.0;5.25;29.0;79.0;0.0;34291.19173702922;0.0;29.0;0.0;25.0;29.0;1.0;0.0;0.0;0.0;24.0;31.03448275862069;0.0;0.0;23.404450390670533;1.0;91.37651812938248;0.0;0.0;29.0;0.5636980108499096;1.9493670886075949;0.0;1.0;0.0;0.0;192.0;79.0;79.0;3.6335288144680535;326.9162879612246;0.0;72.0;79.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;79.0;79.0;7.32519128003981
67.41413368082132;1.1899838233165212;0.0;0.0;9249.203251860583;0.0;1.9655629139072848;22.318181818181817;3.0;828.0;18.170699857319484;4.892631783922009;5.1263262458822085;1510.0;21.0;0.0;144.0;0.0;0.0;0.0;0.0;0.0;21.0;False;0.0;0.0;104.68155173060472;1510.0;0.0;104.0;0.0;8.75;3.0;491.0;0.0;821756.1350691519;0.0;3.0;0.0;40.0;5.227272727272728;22.0;0.0;0.0;0.0;66.0;88.84615384615385;0.0;0.0;20.465502029219973;22.0;289.89294990339823;0.0;0.0;3.0;0.4825275938189846;1.6470198675496688;0.0;22.0;0.0;0.0;1290.0;1510.0;0.0;3.629536222959256;724.7323747584958;0.0;462.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1510.0;1510.0;6.236562698767794
80.99328283196314;1.1933844788314878;0.0;0.0;4571.867802262277;0.0;1.897571277719113;21.0;3.0;422.0;14.783055396901693;4.222043283315934;2.855742137850464;947.0;15.0;0.0;89.0;0.0;0.0;0.0;0.0;0.0;12.0;False;0.0;0.0;93.91485505499115;947.0;0.0;63.0;0.0;9.0;3.75;420.0;0.0;267925.96707860834;0.0;3.0;0.0;26.0;4.45;20.0;0.0;0.0;0.0;35.0;58.6031746031746;0.0;0.0;20.129788028029076;20.0;136.74117084629816;0.0;0.0;3.0;0.5136647055865641;1.7529039070749737;0.0;20.0;0.0;0.0;706.0;947.0;0.0;3.6594139242191615;1230.6705376166835;0.0;284.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;947.0;947.0;5.92719887662053
99.5680678481232;1.4989135636144224;0.0;0.0;5309.804655689809;0.0;4.87109375;16.666666666666668;3.0;471.0;23.99036029899576;6.360030242174367;6.461423991660043;256.0;22.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;21.0;False;0.0;0.0;50.00000000000001;256.0;0.0;79.0;0.0;5.7142857142857135;12.0;150.0;0.0;325040.7001888091;0.0;7.0;0.0;31.0;9.0;9.0;0.0;0.0;0.0;34.0;61.21518987341772;0.0;0.0;47.4450113278027;9.0;151.6206750336681;0.0;0.0;3.0;1.0942729471049784;4.0078125;0.0;9.0;0.0;0.0;783.0;256.0;0.0;4.779032790404844;833.9137126851746;0.0;312.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;256.0;256.0;15.376521238047465
64.11281533477958;0.9051207552429068;0.0;0.0;1392.710525748004;0.0;1.646078431372549;32.666666666666664;3.0;132.0;17.391415265694672;4.648090379329092;3.5118845842842465;1020.0;17.0;0.0;73.0;0.0;0.0;0.0;0.0;0.0;10.0;False;0.0;0.0;56.58032638058332;1020.0;0.0;47.0;0.0;7.5;8.5;98.0;0.0;35825.25586445397;0.0;7.0;0.0;26.0;6.666666666666668;3.0;0.0;0.0;0.0;29.0;25.723404255319142;0.0;0.0;15.440736364676434;3.0;118.53642239625988;0.0;0.0;5.0;0.3325455182072829;1.3245098039215686;0.0;3.0;0.0;0.0;225.0;1020.0;0.0;3.337359121034132;474.14568958503946;0.0;93.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1020.0;1020.0;5.246836154380583
40.66111095525348;1.0154931275895165;0.0;0.0;1310.3302539954154;0.0;1.7403047091412742;42.5;3.0;138.0;13.13530560437778;3.936221815412626;5.0;1444.0;14.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;13.0;False;0.0;0.0;85.0;1444.0;0.0;35.0;0.0;5.333333333333333;5.5;170.0;0.0;27853.877399216835;0.0;3.0;0.0;16.0;5.5;4.0;0.0;0.0;0.0;16.0;21.257142857142856;0.0;0.0;14.878570117384353;4.0;60.91767875292166;0.0;0.0;3.0;0.418115189289012;1.5470914127423825;0.0;4.0;0.0;0.0;231.0;1444.0;0.0;3.4096392023065163;324.8942866822488;0.0;93.0;42.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1444.0;1444.0;5.3758589833276735
44.90428587635301;1.0656764323932253;0.0;0.0;17825.441984450285;0.0;1.8218408736349447;14.32;3.0;1536.0;13.491523115021998;3.9942714573868296;0.9979271445644646;3205.0;17.0;0.0;125.0;0.0;0.0;0.0;0.0;0.0;11.0;False;0.0;0.0;143.20000000000005;3205.0;0.0;100.0;0.0;5.333333333333333;3.0;1432.0;0.0;2279428.3937615803;0.0;3.0;0.0;25.0;3.21;100.0;0.0;0.0;0.0;18.0;127.875;0.0;0.0;16.619820272835472;100.0;73.57433114250613;0.0;0.0;3.0;0.4587999900948419;1.6349453978159123;0.0;100.0;0.0;0.0;2559.0;3205.0;0.0;3.555994311250988;365.50607251752996;0.0;1023.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3205.0;3205.0;5.6524372058848344
9.499608700328276;0.5836532794627433;0.0;0.0;526.8708813938489;0.0;0.8583333333333333;0.0;0.0;64.0;5.276832192946744;2.0364701322928997;0.0;240.0;8.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;240.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;4964.744843903576;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;11.0;9.423076923076923;0.0;0.0;3.3047435523320194;0.0;33.0;0.0;0.0;0.0;0.23125;0.8166666666666667;0.0;0.0;0.0;0.0;99.0;240.0;0.0;1.8968519762503195;48.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;240.0;1.9494490207364648
